statement national reference no: 924566, date: 30.06.2017, salesperiode: 01.06.2017-30.06.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;CA;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BE;6;0,004;0,003;0,021
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IT;14;0,002;0,002;0,028
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;US;17;0,003;0,002;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;AT;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Xbox Music;GB;2;0,022;0,017;0,035
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Rhapsody / Napster;DE;3;0,008;0,006;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;BR;2;0,002;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CA;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;US;7;0,002;0,002;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;US;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;YouTube;US;20;0,000;0,000;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;EE;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PH;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;GB;9;0,007;0,005;0,049
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;US;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;GB;10;0,007;0,005;0,055
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;US;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;GB;11;0,007;0,005;0,060
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Xbox Music;GB;1;0,022;0,017;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;DE;62;0,002;0,002;0,116
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;DE;79;0,002;0,002;0,139
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CA;6;0,002;0,002;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;LU;3;0,006;0,005;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;CH;2;0,007;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;CA;13;0,003;0,002;0,030
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;BR;2;0,002;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;CH;2;0,007;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;BO;9;0,001;0,001;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;CH;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;DE;160;0,002;0,002;0,309
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;DE;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;DE;2;0,006;0,005;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FI;3;0,004;0,003;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PT;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;NL;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;GB;2;0,012;0,010;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;NL;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;NO;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;DE;9;0,007;0,006;0,050
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;FR;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CO;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MX;11;0,000;0,000;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;ES;3;0,002;0,002;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;DE;87;0,002;0,002;0,147
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CH;2;0,007;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;ES;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CA;2;0,001;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;DE;48;0,002;0,002;0,093
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;DE;6;0,006;0,005;0,028
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Deezer;MY;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;GB;79;0,005;0,004;0,330
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SG;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;DE;4;0,005;0,004;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;DE;2;0,005;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;US;2;0,005;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;GB;2;0,012;0,010;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;US;5;0,005;0,004;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Rhapsody / Napster;DE;7;0,008;0,006;0,044
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;IT;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;IT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;LT;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;DE;4899;0,003;0,002;11,314
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NL;62;0,003;0,002;0,151
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;DE;54;0,002;0,002;0,103
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;GB;9;0,007;0,005;0,049
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;GB;11;0,007;0,005;0,060
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;DE;106;0,002;0,002;0,193
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;GB;9;0,006;0,005;0,044
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;DE;64;0,002;0,002;0,113
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;FR;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;AT;394;0,003;0,002;0,937
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IE;5;0,002;0,002;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;TR;2;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;AT;2;0,003;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Rhapsody / Napster;DE;5;0,008;0,006;0,031
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;iTunes;RU;1;0,120;0,096;0,096
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;US;3;0,002;0,002;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;KKBOX;JP;15;0,021;0,017;0,255
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BR;3;0,002;0,001;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;US;3;0,003;0,002;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;EC;5;0,002;0,001;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PE;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;FR;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;NL;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;NO;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;US;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;CH;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;CH;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BR;11;0,002;0,002;0,020
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;JP;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;CA;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;BR;2;0,002;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;AT;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;CA;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;CA;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CH;5;0,006;0,005;0,024
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Xbox Music;GB;1;0,022;0,017;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;CA;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;ES;11;0,002;0,002;0,022
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PL;36;0,001;0,001;0,034
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;IS;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;DE;3;0,008;0,006;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Xbox Music;GB;1;0,022;0,017;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;US;14;0,004;0,003;0,042
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;IT;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Amazon;JP;1;0,780;0,624;0,624
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;LT;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;CA;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;ES;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;ES;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CH;300;0,006;0,004;1,334
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;LV;4;0,002;0,001;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;DE;50;0,002;0,002;0,100
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;CH;2;0,007;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CA;5;0,001;0,000;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;DE;64;0,002;0,002;0,117
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;CZ;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;ES;4;0,002;0,002;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;DE;3;0,006;0,005;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Deezer;DE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Deezer;DE;6;0,005;0,004;0,023
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FR;41;0,003;0,003;0,103
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SE;13;0,004;0,003;0,041
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;US;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;US;1;0,009;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;DE;4;0,005;0,004;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;DE;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;PL;16;0,001;0,001;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;DE;3;0,006;0,005;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Deezer;DE;5;0,006;0,005;0,024
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;GB;13;0,006;0,005;0,066
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;GB;7;0,007;0,005;0,038
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CZ;8;0,002;0,002;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MY;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;CH;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;FR;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CZ;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;FR;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CH;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;ES;3;0,002;0,002;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;GB;13;0,007;0,005;0,071
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;AT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;HU;5;0,002;0,002;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SK;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Rhapsody / Napster;DE;2;0,008;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;IT;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Google Subscription;US;9;0,005;0,004;0,035
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Deezer;DE;2;0,005;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;TR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Deezer;DE;2;0,005;0,004;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Rhapsody / Napster;DE;2;0,008;0,006;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;AT;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NL;4;0,002;0,002;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;NO;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;SG;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;DK;7;0,006;0,005;0,034
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NO;8;0,005;0,004;0,035
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;ES;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;IT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;MX;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;ES;2;0,002;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;NL;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;ES;4;0,002;0,002;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;GB;9;0,007;0,005;0,049
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);YouTube;GB;33;0,000;0,000;0,000
CD 09021;4250137290218;Frogbelly And Symphony & 9-Volt Haunted House;Can I Dress Like You?;Shingle (9-Volt Remix);YouTube;DE;21;0,000;0,000;0,000
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;IT;1;0,002;0,002;0,002
CD 09022;4250137290225;Lonesome Station;Current Space;Hide;Spotify;CH;3;0,005;0,004;0,012
CD 09022;4250137290225;Lonesome Station;Current Space;Own Trail;Deezer;CH;1;0,010;0,008;0,008
CD 09022;4250137290225;Lonesome Station;Current Space;Hide;Spotify;IT;1;0,002;0,002;0,002
CD 09022;4250137290225;Lonesome Station;Current Space;Current Space;iTunes;CH;1;0,680;0,544;0,544
CD 09022;4250137290225;Lonesome Station;Current Space;Own Trail;Spotify;CH;2;0,006;0,005;0,009
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;iTunes;CH;1;0,680;0,544;0,544
CD 09022;4250137290225;Lonesome Station;Current Space;Current Space;Spotify;GB;1;0,007;0,005;0,005
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;GB;1;0,007;0,005;0,005
CD 09022;4250137290225;Lonesome Station;Current Space;Hide;iTunes;CH;1;0,680;0,544;0,544
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;NO;1;0,006;0,005;0,005
CD 09022;4250137290225;Lonesome Station;Current Space;Hide;Spotify;GB;1;0,007;0,005;0,005
CD 09022;4250137290225;Lonesome Station;Current Space;Current Space;Deezer;CH;1;0,010;0,008;0,008
CD 09022;4250137290225;Lonesome Station;Current Space;Own Trail;iTunes;CH;1;0,680;0,544;0,544
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Deezer;CH;1;0,010;0,008;0,008
CD 09022;4250137290225;Lonesome Station;Current Space;Current Space;Spotify;CH;3;0,005;0,004;0,012
CD 09022;4250137290225;Lonesome Station;Current Space;Lost Train;Spotify;CH;8;0,006;0,005;0,041
CD 09022;4250137290225;Lonesome Station;Current Space;Hide;Deezer;CH;1;0,010;0,008;0,008
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;GB;41;0,004;0,003;0,121
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Spotify;CL;1;0,003;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Spotify;DE;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;DE;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;KKBOX;TW;5;0,002;0,002;0,010
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;BR;1;0,003;0,003;0,003
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Apple Music;GB;2;0,007;0,006;0,012
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;Apple Music;GB;4;0,006;0,005;0,019
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Spotify;GB;53;0,004;0,004;0,187
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Apple Music;CA;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Spotify;GB;114;0,004;0,003;0,364
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Spotify;MX;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;KKBOX;TW;1;0,002;0,002;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Lost Along the Way;KKBOX;TW;5;0,002;0,002;0,010
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;YouTube;GB;105;0,000;0,000;0,002
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Countdown to Zero;Apple Music;GB;2;0,008;0,006;0,013
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Pennies and Pounds;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;This Life;Spotify;DE;1;0,005;0,004;0,004
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Beautiful Haze;Google Subscription;GB;2;0,007;0,006;0,011
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;My Eyes Never Sleep;Apple Music;GB;4;0,008;0,006;0,026
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Never Stop;Apple Music;GB;3;0,003;0,003;0,008
CD 09050;4250137290508;Steel City Rhythm;Free Love & Fighting;Price We Pay;Spotify;FR;1;0,003;0,002;0,002
