statement national reference no: 925223, date: 30.09.2017, salesperiode: 01.09.2017-30.09.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;FR;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Rhapsody / Napster;US;2;0,007;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Apple Music;GB;1;0,011;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;IT;3;0,004;0,003;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Google Subscription;GB;1;0,008;0,006;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CL;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;MX;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;AU;2;0,001;0,001;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;GB;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;US;2;0,003;0,002;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;GB;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;US;3;0,002;0,002;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;IN;1;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Apple Music;AU;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;DE;2;0,002;0,002;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;GB;2;0,005;0,004;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;GB;2;0,005;0,004;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Deezer;DE;1;0,006;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Rhapsody / Napster;DE;3;0,007;0,006;0,017
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;MX;3;0,001;0,001;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;GB;2;0,003;0,003;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;US;3;0,001;0,001;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;GB;24;0,005;0,004;0,104
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;SG;1;0,003;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;HK;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Apple Music;GB;1;0,011;0,009;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;IT;1;0,005;0,004;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep; ;YouTube;DE;2;0,003;0,002;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Google Subscription;US;2;0,005;0,004;0,008
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;DE;3;0,002;0,002;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Apple Music;AU;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;GB;1;0,003;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;GB;3;0,004;0,003;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;US;1;0,001;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;DE;1;0,004;0,003;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;DE;2;0,002;0,002;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;PE;1;0,002;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;US;3;0,002;0,002;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;US;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;RU;7;0,001;0,001;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;ES;2;0,004;0,003;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;US;4;0,003;0,002;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;DE;93;0,002;0,002;0,180
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;US;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IT;4;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;GB;1;0,011;0,009;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;BE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;DE;50;0,002;0,002;0,076
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CZ;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SE;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;DE;24;0,002;0,002;0,036
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;DE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;HU;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;FR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;GB;7;0,005;0,004;0,026
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;US;1;0,004;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;AR;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;LV;2;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;PL;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;DE;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Google Subscription;GB;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;PL;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;EC;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;TR;2;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;GB;2;0,006;0,005;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;NL;2;0,004;0,004;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;iTunes;US;1;0,450;0,360;0,360
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NL;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BE;4;0,004;0,003;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NL;8;0,002;0,002;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;US;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;NL;2;0,004;0,004;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;BE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;PL;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BE;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;BE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;DE;2;0,007;0,006;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FI;3;0,005;0,004;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Apple Music;DE;2;0,007;0,006;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CA;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Rhapsody / Napster;DE;3;0,007;0,006;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;US;3;0,002;0,001;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;PL;3;0,002;0,002;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CA;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PL;5;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;MX;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;DE;65;0,002;0,002;0,115
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;PL;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Apple Music;DE;2;0,007;0,006;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CH;1;0,003;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;GB;2;0,006;0,005;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;SG;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;GB;17;0,004;0,003;0,053
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;DE;24;0,002;0,002;0,039
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;GB;6;0,005;0,004;0,022
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Deezer;DE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CA;2;0,003;0,003;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;US;5;0,003;0,002;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;GB;2;0,006;0,005;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CL;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PY;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;US;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;US;4;0,005;0,004;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;GB;4;0,006;0,005;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;DE;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;DE;25;0,002;0,002;0,040
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;NL;2;0,005;0,004;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Deezer;DE;3;0,004;0,003;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;LU;3;0,007;0,006;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;NL;15;0,004;0,004;0,053
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;DE;47;0,002;0,001;0,063
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;GB;4;0,006;0,005;0,019
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Deezer;DE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;NL;1;0,004;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;DE;1539;0,003;0,002;3,084
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SG;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;ES;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Google Subscription;US;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;US;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;IT;2;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;DE;3;0,006;0,005;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;AT;121;0,002;0,002;0,236
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MX;5;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;NL;3;0,003;0,003;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;US;4;0,002;0,002;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Rhapsody / Napster;DE;1;0,007;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;GB;3;0,006;0,005;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;NL;2;0,004;0,004;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Rhapsody / Napster;DE;3;0,007;0,006;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;US;3;0,002;0,002;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;ES;3;0,003;0,003;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;US;16;0,003;0,003;0,044
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;IT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;BE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;US;11;0,004;0,003;0,031
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;KKBOX;JP;1;0,019;0,015;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;NL;4;0,003;0,002;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NO;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Deezer;DE;3;0,005;0,004;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BR;2;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PH;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;DE;2;0,007;0,006;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;US;2;0,003;0,002;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;CA;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;NL;3;0,002;0,001;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;US;7;0,003;0,002;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BR;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;DE;35;0,002;0,002;0,062
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;FR;28;0,004;0,003;0,079
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;DE;62;0,002;0,002;0,106
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;RU;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;BE;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Amazon;DE;1;0,540;0,432;0,432
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;SK;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;DE;30;0,002;0,001;0,044
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CH;81;0,005;0,004;0,321
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PT;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Apple Music;RU;1;0,002;0,002;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Google Subscription;US;2;0,005;0,004;0,008
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;PL;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Apple Music;DE;1;0,008;0,007;0,007
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;Google Subscription;US;1;0,005;0,004;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Google Subscription;US;1;0,005;0,004;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;Apple Music;US;7;0,002;0,002;0,013
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;Apple Music;US;4;0,002;0,002;0,008
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Spotify;DE;4;0,002;0,002;0,008
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Amazon Music Unlimited;DE;1;0,006;0,005;0,005
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Google Subscription;US;1;0,005;0,004;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;Spotify;DE;3;0,003;0,002;0,007
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;BR;1;0,002;0,001;0,001
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;Spotify;CZ;1;0,003;0,002;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;Spotify;AT;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Spotify;SE;1;0,005;0,004;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Google Subscription;US;1;0,005;0,004;0,004
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Spotify;CZ;1;0,003;0,002;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;Spotify;US;4;0,005;0,004;0,016
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Amazon Music Unlimited;DE;1;0,006;0,005;0,005
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;FR;1;0,004;0,003;0,003
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Mask of the Red Death;Spotify;PL;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Shiner No, 5;Spotify;PL;1;0,000;0,000;0,000
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Apple Music;DE;1;0,006;0,005;0,005
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Spotify;DE;3;0,003;0,002;0,007
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Spotify;PL;2;0,001;0,001;0,002
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;Apple Music;US;18;0,003;0,002;0,045
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;NO;9;0,004;0,003;0,029
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Amazon Music Unlimited;DE;1;0,006;0,005;0,005
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Taxi Driver;Apple Music;US;11;0,002;0,002;0,021
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Apple Music;US;21;0,004;0,003;0,061
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Exotic Blood;Spotify;US;4;0,005;0,004;0,015
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Run Until You´re Out;Spotify;US;4;0,005;0,004;0,016
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Bomb Plot;iTunes;US;1;0,450;0,360;0,360
CD 06278;4250137262789;Cinema Cinema;Man Bites Dog;Digital Clockwork Orange;Spotify;US;3;0,005;0,004;0,012
