statement national reference no: 924783, date: 31.07.2017, salesperiode: 01.07.2017-31.07.2017

article no;artist / title;stock begin / end;arrivals dispatch;domestic qty/dealer/net(aver.);amount domestic;export qty;returns domestic qty/dealer/domestic net(aver.);amount returns domestic;f.o.c dom.;total amount
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Apple Music;ZA;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;CO;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;US;21;0,004;0,003;0,059
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;8tracks;US;107;0,000;0,000;0,026
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CO;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;NO;5;0,005;0,004;0,020
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;IT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;8tracks;CA;19;0,000;0,000;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Google Subscription;AU;5;0,007;0,006;0,029
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Rhapsody / Napster;FR;2;0,008;0,006;0,012
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;PL;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;IT;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;LI;1;0,009;0,007;0,007
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;IT;2;0,005;0,004;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Google Subscription;AU;6;0,007;0,006;0,034
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;ID;4;0,001;0,001;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;AU;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Google Subscription;AU;5;0,007;0,006;0,029
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;IS;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;PL;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;Spotify;IS;1;0,005;0,004;0,004
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;FI;1;0,002;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;AU;4;0,003;0,003;0,011
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;DE;2;0,001;0,000;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Google Subscription;AU;5;0,007;0,006;0,029
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Apple Music;BE;1;0,012;0,009;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;CZ;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;PL;13;0,001;0,001;0,009
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;US;2;0,003;0,003;0,005
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Apple Music;US;2;0,006;0,005;0,010
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Going Home;Spotify;BR;1;0,003;0,003;0,003
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;AU;2;0,004;0,003;0,006
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Restless;Spotify;SK;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shapeshifter;Spotify;NL;2;0,005;0,004;0,008
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Shelter;Spotify;NL;1;0,003;0,002;0,002
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Fall;Spotify;PE;1;0,000;0,000;0,000
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;AU;12;0,002;0,002;0,024
CD 06272;4250137262727;Owls Of The Swamp;Atlas;The Hypnotist;Spotify;IS;21;0,004;0,003;0,066
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Water Song;Spotify;CZ;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Closer Now;Spotify;CZ;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Garden;Spotify;MX;1;0,001;0,001;0,001
CD 06272;4250137262727;Owls Of The Swamp;Atlas;Grandfather Clock;8tracks;CA;33;0,000;0,000;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;8tracks;US;3;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;DE;8;0,003;0,002;0,019
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;YouTube;DE;10;0,003;0,002;0,022
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;YouTube;DE;4;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;US;2;0,004;0,003;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;GB;1;0,007;0,005;0,005
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;YouTube;DE;11;0,003;0,002;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Deezer;DE;12;0,006;0,005;0,061
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;US;1;0,002;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;GB;18;0,006;0,005;0,088
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Deezer;DE;9;0,006;0,005;0,046
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Deezer;DE;6;0,006;0,005;0,031
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Deezer;DE;8;0,006;0,005;0,041
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;GB;17;0,000;0,000;0,003
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Deezer;DE;11;0,006;0,005;0,056
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;YouTube;GB;19;0,000;0,000;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;DE;65;0,001;0,000;0,027
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;GB;6;0,005;0,004;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;GB;7;0,006;0,004;0,031
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Deezer;DE;3;0,006;0,005;0,015
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;GB;3;0,007;0,005;0,016
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;GB;8;0,006;0,004;0,035
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;NL;3;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;GB;3;0,006;0,005;0,016
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;YouTube;DE;9;0,001;0,001;0,008
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Deezer;DE;7;0,006;0,005;0,036
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Deezer;DE;8;0,006;0,005;0,041
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;GB;3;0,007;0,005;0,016
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;US;4;0,002;0,002;0,007
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;GB;5;0,006;0,005;0,025
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Spotify;DE;4;0,004;0,003;0,013
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;US;6;0,004;0,003;0,018
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Apple Music;GB;1;0,012;0,009;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;Spotify;GB;2;0,007;0,005;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;DE;16;0,002;0,002;0,029
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;YouTube;GB;4;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep; ;YouTube;DE;27;0,001;0,001;0,015
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;YouTube;DE;9;0,000;0,000;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;DE;36;0,001;0,001;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;YouTube;US;1;0,021;0,017;0,017
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Google Subscription;US;2;0,005;0,004;0,009
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Patch of Blue;YouTube;DE;11;0,001;0,001;0,008
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;Spotify;US;1;0,003;0,002;0,002
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Google Subscription;US;1;0,005;0,004;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;Spotify;DE;5;0,004;0,003;0,015
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;DE;13;0,003;0,002;0,029
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;YouTube;NL;3;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;DE;11;0,003;0,002;0,023
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;DE;15;0,002;0,002;0,030
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Deezer;DE;9;0,006;0,005;0,046
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Before I Die;YouTube;GB;21;0,000;0,000;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;DE;10;0,003;0,002;0,021
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Leyla´s Find;Spotify;US;1;0,005;0,004;0,004
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Organism;YouTube;NL;2;0,000;0,000;0,000
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Shingle;Spotify;US;4;0,003;0,002;0,010
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Hazyland;Spotify;DE;8;0,004;0,003;0,026
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Minderbinder;Spotify;TR;1;0,002;0,001;0,001
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Ride off into the Sunset and Disappear;Spotify;DE;13;0,003;0,002;0,029
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Cola in Mongolia;Deezer;DE;7;0,006;0,005;0,036
CD 06275;4250137262758;Frogbelly and Symphony;Blue Bright Ow Sleep;Invite to Eternity;Spotify;TR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PT;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;GB;1;0,012;0,009;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;AT;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Apple Music;DE;3;0,004;0,003;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;US;1;0,008;0,007;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Apple Music;DE;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;AU;1;0,005;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;LV;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;FR;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;DE;30;0,002;0,001;0,041
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CZ;2;0,001;0,001;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IT;13;0,002;0,001;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;CA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;DE;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;ES;1;0,004;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;PL;8;0,001;0,001;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;FR;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;MY;22;0,005;0,004;0,080
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;FR;11;0,003;0,002;0,025
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;TW;4;0,000;0,000;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;NL;3;0,004;0,003;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;DK;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SG;13;0,001;0,001;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Deezer;DE;3;0,004;0,003;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;CA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Deezer;FR;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Rhapsody / Napster;DE;17;0,008;0,006;0,104
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;CH;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;NO;14;0,006;0,005;0,063
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;AT;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;MX;7;0,000;0,000;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;DE;28;0,002;0,002;0,049
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Apple Music;US;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;GB;2;0,006;0,005;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;TIDAL;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Xbox Music;GB;1;0,018;0,015;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;IE;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Deezer;FR;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;HK;4;0,004;0,003;0,012
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;TIDAL;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Apple Music;DE;3;0,003;0,002;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;BE;3;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;ES;10;0,001;0,001;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;US;20;0,003;0,003;0,052
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;DE;30;0,002;0,002;0,056
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Rhapsody / Napster;DE;3;0,008;0,006;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;ES;1;0,004;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;BO;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;CH;17;0,006;0,004;0,076
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;PL;10;0,002;0,002;0,016
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;CA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;US;3;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;NO;4;0,003;0,003;0,010
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;NL;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Deezer;FR;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;NL;4;0,004;0,003;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;8tracks;US;53;0,000;0,000;0,011
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;SG;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Rhapsody / Napster;DE;4;0,008;0,006;0,024
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;IE;1;0,006;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;AT;2;0,002;0,002;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CA;4;0,003;0,002;0,009
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;GB;74;0,004;0,003;0,209
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;NL;4;0,004;0,004;0,014
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;GB;5;0,005;0,004;0,021
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;CH;1;0,000;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;CA;5;0,004;0,003;0,015
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Spotify;US;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;DK;5;0,005;0,004;0,021
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;SE;8;0,003;0,002;0,017
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;DE;36;0,002;0,002;0,057
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Apple Music;DE;1;0,003;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;PL;2;0,002;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Rhapsody / Napster;DE;1;0,008;0,006;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Apple Music;DE;5;0,005;0,004;0,021
CD 06277;4250137262772;Phia;The Ocean Of Everything;End of the Day;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;AT;13;0,003;0,002;0,027
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;IT;4;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Deezer;DE;7;0,005;0,004;0,030
CD 06277;4250137262772;Phia;The Ocean Of Everything;If Not You;Spotify;CA;1;0,004;0,003;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;CL;1;0,001;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;IE;3;0,003;0,002;0,006
CD 06277;4250137262772;Phia;The Ocean Of Everything;Red Bicycles;Spotify;BR;1;0,002;0,001;0,001
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Amazon Music Unlimited;DE;1;0,011;0,008;0,008
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Spotify;DE;56;0,002;0,002;0,105
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;NL;5;0,003;0,003;0,013
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Spotify;ES;1;0,004;0,004;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Do You Ever?;Spotify;DE;50;0,002;0,002;0,081
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Apple Music;DE;5;0,007;0,005;0,027
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;FI;4;0,005;0,004;0,018
CD 06277;4250137262772;Phia;The Ocean Of Everything;Heartstrings;Spotify;TR;3;0,001;0,001;0,003
CD 06277;4250137262772;Phia;The Ocean Of Everything;I More Than Rather Like You;Spotify;GB;1;0,006;0,005;0,005
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Deezer;DE;6;0,007;0,006;0,036
CD 06277;4250137262772;Phia;The Ocean Of Everything;Open / Closed;Spotify;SE;3;0,003;0,002;0,007
CD 06277;4250137262772;Phia;The Ocean Of Everything;Revisionist;Spotify;AT;1;0,002;0,002;0,002
CD 06277;4250137262772;Phia;The Ocean Of Everything;Begin Again;Apple Music;RU;1;0,001;0,000;0,000
CD 06277;4250137262772;Phia;The Ocean Of Everything;So Far, so Close;Spotify;BR;2;0,003;0,002;0,004
CD 06277;4250137262772;Phia;The Ocean Of Everything;Chemistry;Deezer;DE;1;0,006;0,005;0,005
